-1 -1 -0.0157458
-1 -0.98 -0.0157458
-1 -0.96 -0.0157458
-1 -0.94 -0.0157458
-1 -0.92 -0.0157458
-1 -0.9 -0.0157458
-1 -0.88 -0.0157458
-1 -0.86 -0.0157458
-1 -0.84 -0.0157458
-1 -0.82 -0.0157458
-1 -0.8 -0.0157458
-1 -0.78 -0.0157458
-1 -0.76 -0.0157458
-1 -0.74 -0.0157458
-1 -0.72 -0.0157458
-1 -0.7 -0.0157458
-1 -0.68 -0.0157458
-1 -0.66 -0.0157458
-1 -0.64 -0.0157458
-1 -0.62 -0.0157458
-1 -0.6 -0.0157458
-1 -0.58 -0.0157458
-1 -0.56 -0.0157458
-1 -0.54 -0.0157458
-1 -0.52 -0.0157458
-1 -0.5 -0.0157458
-1 -0.48 -0.0157458
-1 -0.46 -0.0157458
-1 -0.44 -0.0157458
-1 -0.42 -0.0157458
-1 -0.4 -0.0157458
-1 -0.38 -0.0157458
-1 -0.36 -0.0157458
-1 -0.34 -0.0157458
-1 -0.32 -0.0157458
-1 -0.3 -0.0157458
-1 -0.28 -0.0157458
-1 -0.26 -0.0157458
-1 -0.24 -0.0157458
-1 -0.22 -0.0157458
-1 -0.2 -0.0157458
-1 -0.18 -0.0157458
-1 -0.16 -0.0157458
-1 -0.14 -0.0157458
-1 -0.12 -0.0157458
-1 -0.1 -0.0157458
-1 -0.08 -0.0157458
-1 -0.06 -0.0157458
-1 -0.04 -0.0157458
-1 -0.02 -0.0157458
-1 0 -0.0157458
-1 0.02 -0.0157458
-1 0.04 -0.0157458
-1 0.06 -0.0157458
-1 0.08 -0.0157458
-1 0.1 -0.0157458
-1 0.12 -0.0157458
-1 0.14 -0.0157458
-1 0.16 -0.0157458
-1 0.18 -0.0157458
-1 0.2 -0.0157458
-1 0.22 -0.0157458
-1 0.24 -0.0157458
-1 0.26 -0.0157458
-1 0.28 -0.0157458
-1 0.3 -0.0157458
-1 0.32 -0.0157458
-1 0.34 -0.0157458
-1 0.36 -0.0157458
-1 0.38 -0.0157458
-1 0.4 -0.0157458
-1 0.42 -0.0157458
-1 0.44 -0.0157458
-1 0.46 -0.0157458
-1 0.48 -0.0157458
-1 0.5 -0.0157458
-1 0.52 -0.0157458
-1 0.54 -0.0157458
-1 0.56 -0.0157458
-1 0.58 -0.0157458
-1 0.6 -0.0157458
-1 0.62 -0.0157458
-1 0.64 -0.0157458
-1 0.66 -0.0157458
-1 0.68 -0.0157458
-1 0.7 -0.0157458
-1 0.72 -0.0157458
-1 0.74 -0.0157458
-1 0.76 -0.0157458
-1 0.78 -0.0157458
-1 0.8 -0.0157458
-1 0.82 -0.0157458
-1 0.84 -0.0157458
-1 0.86 -0.0157458
-1 0.88 -0.0157458
-1 0.9 -0.0157458
-1 0.92 -0.0157458
-1 0.94 -0.0157458
-1 0.96 -0.0157458
-1 0.98 -0.0157458
-1 1 -0.0157458
-0.98 -1 -0.0156448
-0.98 -0.98 -0.0156402
-0.98 -0.96 -0.0156367
-0.98 -0.94 -0.0156338
-0.98 -0.92 -0.0156315
-0.98 -0.9 -0.0156296
-0.98 -0.88 -0.0156281
-0.98 -0.86 -0.0156268
-0.98 -0.84 -0.0156258
-0.98 -0.82 -0.0156251
-0.98 -0.8 -0.0156245
-0.98 -0.78 -0.0156241
-0.98 -0.76 -0.015624
-0.98 -0.74 -0.0156239
-0.98 -0.72 -0.0156241
-0.98 -0.7 -0.0156243
-0.98 -0.68 -0.0156247
-0.98 -0.66 -0.0156252
-0.98 -0.64 -0.0156257
-0.98 -0.62 -0.0156264
-0.98 -0.6 -0.0156271
-0.98 -0.58 -0.0156279
-0.98 -0.56 -0.0156287
-0.98 -0.54 -0.0156296
-0.98 -0.52 -0.0156305
-0.98 -0.5 -0.0156314
-0.98 -0.48 -0.0156324
-0.98 -0.46 -0.0156334
-0.98 -0.44 -0.0156343
-0.98 -0.42 -0.0156353
-0.98 -0.4 -0.0156362
-0.98 -0.38 -0.0156372
-0.98 -0.36 -0.0156381
-0.98 -0.34 -0.015639
-0.98 -0.32 -0.0156398
-0.98 -0.3 -0.0156407
-0.98 -0.28 -0.0156415
-0.98 -0.26 -0.0156422
-0.98 -0.24 -0.0156429
-0.98 -0.22 -0.0156436
-0.98 -0.2 -0.0156442
-0.98 -0.18 -0.0156448
-0.98 -0.16 -0.0156453
-0.98 -0.14 -0.0156457
-0.98 -0.12 -0.0156461
-0.98 -0.1 -0.0156464
-0.98 -0.08 -0.0156467
-0.98 -0.06 -0.0156469
-0.98 -0.04 -0.0156471
-0.98 -0.02 -0.0156472
-0.98 0 -0.0156472
-0.98 0.02 -0.0156472
-0.98 0.04 -0.0156471
-0.98 0.06 -0.0156469
-0.98 0.08 -0.0156467
-0.98 0.1 -0.0156464
-0.98 0.12 -0.0156461
-0.98 0.14 -0.0156457
-0.98 0.16 -0.0156453
-0.98 0.18 -0.0156448
-0.98 0.2 -0.0156442
-0.98 0.22 -0.0156436
-0.98 0.24 -0.0156429
-0.98 0.26 -0.0156422
-0.98 0.28 -0.0156415
-0.98 0.3 -0.0156407
-0.98 0.32 -0.0156398
-0.98 0.34 -0.015639
-0.98 0.36 -0.0156381
-0.98 0.38 -0.0156372
-0.98 0.4 -0.0156362
-0.98 0.42 -0.0156353
-0.98 0.44 -0.0156343
-0.98 0.46 -0.0156334
-0.98 0.48 -0.0156324
-0.98 0.5 -0.0156314
-0.98 0.52 -0.0156305
-0.98 0.54 -0.0156296
-0.98 0.56 -0.0156287
-0.98 0.58 -0.0156279
-0.98 0.6 -0.0156271
-0.98 0.62 -0.0156264
-0.98 0.64 -0.0156257
-0.98 0.66 -0.0156252
-0.98 0.68 -0.0156247
-0.98 0.7 -0.0156243
-0.98 0.72 -0.0156241
-0.98 0.74 -0.0156239
-0.98 0.76 -0.015624
-0.98 0.78 -0.0156241
