0 0 0
0 0.0322581 -0.101168
0 0.0645161 -0.201299
0 0.0967742 -0.299363
0 0.129032 -0.394356
0 0.16129 -0.485302
0 0.193548 -0.571268
0 0.225806 -0.651372
0 0.258065 -0.724793
0 0.290323 -0.790776
0 0.322581 -0.848644
0 0.354839 -0.897805
0 0.387097 -0.937752
0 0.419355 -0.968077
0 0.451613 -0.988468
0 0.483871 -0.998717
0 0.516129 -0.998717
0 0.548387 -0.988468
0 0.580645 -0.968077
0 0.612903 -0.937752
0 0.645161 -0.897805
0 0.677419 -0.848644
0 0.709677 -0.790776
0 0.741935 -0.724793
0 0.774194 -0.651372
0 0.806452 -0.571268
0 0.83871 -0.485302
0 0.870968 -0.394356
0 0.903226 -0.299363
0 0.935484 -0.201299
0 0.967742 -0.101168
0 1 -3.23109e-15
0.0322581 0 0
0.0322581 0.0322581 -0.091426
0.0322581 0.0645161 -0.181914
0.0322581 0.0967742 -0.270535
0.0322581 0.129032 -0.35638
0.0322581 0.16129 -0.438568
0.0322581 0.193548 -0.516256
0.0322581 0.225806 -0.588646
0.0322581 0.258065 -0.654996
0.0322581 0.290323 -0.714625
0.0322581 0.322581 -0.766921
0.0322581 0.354839 -0.811347
0.0322581 0.387097 -0.847448
0.0322581 0.419355 -0.874853
0.0322581 0.451613 -0.89328
0.0322581 0.483871 -0.902542
0.0322581 0.516129 -0.902542
0.0322581 0.548387 -0.89328
0.0322581 0.580645 -0.874853
0.0322581 0.612903 -0.847448
0.0322581 0.645161 -0.811347
0.0322581 0.677419 -0.766921
0.0322581 0.709677 -0.714625
0.0322581 0.741935 -0.654996
0.0322581 0.774194 -0.588646
0.0322581 0.806452 -0.516256
0.0322581 0.83871 -0.438568
0.0322581 0.870968 -0.35638
0.0322581 0.903226 -0.270535
0.0322581 0.935484 -0.181914
0.0322581 0.967742 -0.091426
0.0322581 1 -2.91969e-15
0.0645161 0 0
0.0645161 0.0322581 -0.0826218
0.0645161 0.0645161 -0.164396
0.0645161 0.0967742 -0.244483
0.0645161 0.129032 -0.322061
0.0645161 0.16129 -0.396335
0.0645161 0.193548 -0.466541
