0 0.992115 -0.125333
1 0.968583 -0.248689
2 0.929777 -0.368124
3 0.876307 -0.481753
4 0.809018 -0.587784
5 0.72897 -0.684546
6 0.637425 -0.770512
7 0.535828 -0.844327
8 0.425781 -0.904826
9 0.309019 -0.951055
10 0.187384 -0.982286
11 0.0627936 -0.998026
12 -0.0627871 -0.998027
13 -0.187378 -0.982288
14 -0.309013 -0.951057
15 -0.425775 -0.904828
16 -0.535823 -0.84433
17 -0.63742 -0.770516
18 -0.728965 -0.68455
19 -0.809013 -0.587789
20 -0.876304 -0.481758
21 -0.929774 -0.36813
22 -0.968581 -0.248696
23 -0.992113 -0.125339
24 -0.999999 -6.54522e-06
25 -0.992115 0.125326
26 -0.968584 0.248683
27 -0.929778 0.368117
28 -0.87631 0.481747
29 -0.809021 0.587778
30 -0.728974 0.684541
31 -0.63743 0.770507
32 -0.535834 0.844323
33 -0.425787 0.904822
34 -0.309025 0.951053
35 -0.18739 0.982285
36 -0.0628001 0.998025
37 0.0627805 0.998026
38 0.187371 0.982288
39 0.309007 0.951059
40 0.425769 0.904831
41 0.535817 0.844333
42 0.637415 0.77052
43 0.72896 0.684555
44 0.809009 0.587794
45 0.8763 0.481764
46 0.929771 0.368136
47 0.968579 0.248702
48 0.992112 0.125346
49 0.999999 1.30904e-05
50 0.992115 -0.12532
51 0.968585 -0.248676
52 0.92978 -0.368111
53 0.876312 -0.481741
54 0.809024 -0.587773
55 0.728978 -0.684535
56 0.637434 -0.770503
57 0.535839 -0.844318
58 0.425793 -0.904819
59 0.309031 -0.95105
60 0.187397 -0.982283
61 0.0628066 -0.998024
62 -0.062774 -0.998026
63 -0.187365 -0.982289
64 -0.309 -0.95106
65 -0.425763 -0.904833
66 -0.535811 -0.844336
67 -0.637409 -0.770523
68 -0.728955 -0.684559
69 -0.809005 -0.587799
70 -0.876296 -0.481769
71 -0.929768 -0.368141
72 -0.968576 -0.248708
73 -0.99211 -0.125352
74 -0.999998 -1.96356e-05
75 -0.992115 0.125313
76 -0.968586 0.24867
77 -0.929782 0.368105
78 -0.876315 0.481735
79 -0.809028 0.587767
80 -0.728982 0.68453
81 -0.637439 0.770498
82 -0.535844 0.844314
83 -0.425798 0.904816
84 -0.309037 0.951047
85 -0.187403 0.982281
86 -0.0628131 0.998023
87 0.0627674 0.998026
88 0.187358 0.982289
89 0.308994 0.951061
90 0.425757 0.904835
91 0.535805 0.844339
92 0.637404 0.770527
93 0.72895 0.684563
94 0.809 0.587804
95 0.876292 0.481774
96 0.929765 0.368147
97 0.968574 0.248714
98 0.992109 0.125359
99 0.999997 2.61808e-05
100 0.992115 -0.125307
101 0.968587 -0.248663
102 0.929784 -0.368098
103 0.876317 -0.481728
104 0.809031 -0.587761
105 0.728986 -0.684525
106 0.637444 -0.770493
107 0.535849 -0.84431
108 0.425804 -0.904812
109 0.309043 -0.951045
110 0.187409 -0.982279
111 0.0628196 -0.998022
112 -0.0627608 -0.998026
113 -0.187351 -0.98229
114 -0.308987 -0.951063
115 -0.42575 -0.904837
116 -0.535799 -0.844342
117 -0.637398 -0.77053
118 -0.728945 -0.684568
119 -0.808996 -0.587809
120 -0.876289 -0.48178
121 -0.929762 -0.368153
122 -0.968572 -0.24872
123 -0.992107 -0.125365
124 -0.999997 -3.2726e-05
125 -0.992115 0.1253
126 -0.968588 0.248657
127 -0.929786 0.368092
128 -0.87632 0.481722
129 -0.809034 0.587756
130 -0.728989 0.68452
131 -0.637448 0.770488
132 -0.535854 0.844306
133 -0.425809 0.904809
134 -0.309049 0.951042
135 -0.187416 0.982277
136 -0.0628261 0.998021
137 0.0627542 0.998025
138 0.187345 0.98229
139 0.308981 0.951064
140 0.425744 0.904839
141 0.535793 0.844345
142 0.637393 0.770534
143 0.72894 0.684572
144 0.808991 0.587814
145 0.876285 0.481785
146 0.929759 0.368159
147 0.96857 0.248726
148 0.992106 0.125371
149 0.999996 3.92712e-05
150 0.992116 -0.125293
151 0.968589 -0.24865
152 0.929787 -0.368086
153 0.876322 -0.481716
154 0.809037 -0.58775
155 0.728993 -0.684514
156 0.637453 -0.770484
157 0.535859 -0.844302
158 0.425815 -0.904805
159 0.309055 -0.951039
160 0.187422 -0.982275
161 0.0628326 -0.99802
162 -0.0627476 -0.998025
163 -0.187338 -0.982291
164 -0.308975 -0.951066
165 -0.425738 -0.904841
166 -0.535787 -0.844348
167 -0.637387 -0.770538
168 -0.728935 -0.684576
169 -0.808987 -0.587819
170 -0.876281 -0.481791
171 -0.929756 -0.368165
172 -0.968567 -0.248733
173 -0.992104 -0.125378
174 -0.999995 -4.58164e-05
175 -0.992116 0.125287
176 -0.96859 0.248644
177 -0.929789 0.368079
178 -0.876325 0.48171
179 -0.809041 0.587744
180 -0.728997 0.684509
181 -0.637458 0.770479
182 -0.535865 0.844298
183 -0.425821 0.904802
184 -0.309061 0.951037
185 -0.187428 0.982273
186 -0.0628391 0.998019
187 0.0627411 0.998025
188 0.187332 0.982291
189 0.308968 0.951067
190 0.425732 0.904844
191 0.535782 0.84435
192 0.637382 0.770541
193 0.72893 0.684581
194 0.808983 0.587823
195 0.876277 0.481796
196 0.929752 0.368171
197 0.968565 0.248739
198 0.992103 0.125384
199 0.999995 5.23615e-05
200 0.992116 -0.12528
201 0.968591 -0.248637
202 0.929791 -0.368073
203 0.876328 -0.481704
204 0.809044 -0.587739
205 0.729001 -0.684504
206 0.637462 -0.770474
207 0.53587 -0.844294
208 0.425826 -0.904799
209 0.309068 -0.951034
210 0.187434 -0.982271
211 0.0628455 -0.998017
212 -0.0627345 -0.998024
213 -0.187325 -0.982292
214 -0.308962 -0.951068
215 -0.425726 -0.904846
216 -0.535776 -0.844353
217 -0.637376 -0.770545
218 -0.728925 -0.684585
219 -0.808978 -0.587828
220 -0.876274 -0.481801
221 -0.929749 -0.368176
222 -0.968563 -0.248745
223 -0.992101 -0.125391
224 -0.999994 -5.89067e-05
225 -0.992116 0.125274
226 -0.968592 0.248631
227 -0.929793 0.368067
228 -0.87633 0.481698
229 -0.809047 0.587733
230 -0.729005 0.684499
231 -0.637467 0.77047
232 -0.535875 0.84429
233 -0.425832 0.904795
234 -0.309074 0.951031
235 -0.187441 0.982269
236 -0.062852 0.998016
237 0.0627279 0.998024
238 0.187319 0.982293
239 0.308955 0.95107
240 0.425719 0.904848
241 0.53577 0.844356
242 0.637371 0.770549
243 0.72892 0.684589
244 0.808974 0.587833
245 0.87627 0.481807
246 0.929746 0.368182
247 0.96856 0.248751
248 0.9921 0.125397
249 0.999993 6.54518e-05
250 0.992116 -0.125267
251 0.968593 -0.248624
252 0.929794 -0.36806
253 0.876333 -0.481692
254 0.809051 -0.587727
255 0.729009 -0.684493
256 0.637471 -0.770465
257 0.53588 -0.844286
258 0.425838 -0.904792
259 0.30908 -0.951029
260 0.187447 -0.982267
261 0.0628585 -0.998015
262 -0.0627213 -0.998024
263 -0.187312 -0.982293
264 -0.308949 -0.951071
265 -0.425713 -0.90485
266 -0.535764 -0.844359
267 -0.637365 -0.770552
268 -0.728915 -0.684593
269 -0.808969 -0.587838
270 -0.876266 -0.481812
271 -0.929743 -0.368188
272 -0.968558 -0.248757
273 -0.992098 -0.125403
274 -0.999992 -7.1997e-05
275 -0.992116 0.125261
276 -0.968594 0.248618
277 -0.929796 0.368054
278 -0.876335 0.481686
279 -0.809054 0.587721
280 -0.729013 0.684488
281 -0.637476 0.77046
282 -0.535885 0.844282
283 -0.425843 0.904788
284 -0.309086 0.951026
285 -0.187453 0.982266
286 -0.062865 0.998014
287 0.0627148 0.998024
288 0.187306 0.982294
289 0.308942 0.951072
290 0.425707 0.904852
291 0.535758 0.844362
292 0.63736 0.770556
293 0.72891 0.684598
294 0.808965 0.587843
295 0.876262 0.481818
296 0.92974 0.368194
297 0.968556 0.248763
298 0.992097 0.12541
299 0.999992 7.85421e-05
300 0.992116 -0.125254
301 0.968595 -0.248611
302 0.929798 -0.368048
303 0.876338 -0.48168
304 0.809057 -0.587716
305 0.729017 -0.684483
306 0.637481 -0.770456
307 0.53589 -0.844278
308 0.425849 -0.904785
309 0.309092 -0.951023
310 0.18746 -0.982264
311 0.0628715 -0.998013
312 -0.0627082 -0.998023
313 -0.187299 -0.982294
314 -0.308936 -0.951074
315 -0.425701 -0.904854
316 -0.535752 -0.844365
317 -0.637354 -0.77056
318 -0.728905 -0.684602
319 -0.808961 -0.587848
320 -0.876259 -0.481823
321 -0.929737 -0.3682
322 -0.968554 -0.24877
323 -0.992095 -0.125416
324 -0.999991 -8.50872e-05
325 -0.992117 0.125247
326 -0.968596 0.248605
327 -0.9298 0.368041
328 -0.87634 0.481674
329 -0.80906 0.58771
330 -0.729021 0.684478
331 -0.637485 0.770451
332 -0.535896 0.844274
333 -0.425855 0.904782
334 -0.309098 0.951021
335 -0.187466 0.982262
336 -0.062878 0.998012
337 0.0627016 0.998023
338 0.187292 0.982295
339 0.308929 0.951075
340 0.425695 0.904857
341 0.535746 0.844368
342 0.637349 0.770563
343 0.7289 0.684606
344 0.808956 0.587853
345 0.876255 0.481829
346 0.929734 0.368206
347 0.968551 0.248776
348 0.992094 0.125423
349 0.99999 9.16323e-05
350 0.992117 -0.125241
351 0.968597 -0.248598
352 0.929802 -0.368035
353 0.876343 -0.481668
354 0.809064 -0.587704
355 0.729025 -0.684473
356 0.63749 -0.770446
357 0.535901 -0.844269
358 0.42586 -0.904778
359 0.309104 -0.951018
360 0.187472 -0.98226
361 0.0628845 -0.998011
362 -0.062695 -0.998023
363 -0.187286 -0.982295
364 -0.308923 -0.951077
365 -0.425688 -0.904859
366 -0.53574 -0.844371
367 -0.637343 -0.770567
368 -0.728895 -0.684611
369 -0.808952 -0.587858
370 -0.876251 -0.481834
371 -0.929731 -0.368211
372 -0.968549 -0.248782
373 -0.992092 -0.125429
374 -0.99999 -9.81774e-05
375 -0.992117 0.125234
376 -0.968598 0.248592
377 -0.929803 0.368029
378 -0.876345 0.481662
379 -0.809067 0.587699
380 -0.729029 0.684467
381 -0.637494 0.770441
382 -0.535906 0.844265
383 -0.425866 0.904775
384 -0.30911 0.951015
385 -0.187479 0.982258
386 -0.062891 0.99801
387 0.0626885 0.998023
388 0.187279 0.982296
389 0.308917 0.951078
390 0.425682 0.904861
391 0.535734 0.844374
392 0.637338 0.770571
393 0.72889 0.684615
394 0.808947 0.587863
395 0.876247 0.481839
396 0.929728 0.368217
397 0.968547 0.248788
398 0.992091 0.125436
399 0.999989 0.000104723
400 0.992117 -0.125228
401 0.968599 -0.248585
402 0.929805 -0.368022
403 0.876348 -0.481656
404 0.80907 -0.587693
405 0.729033 -0.684462
406 0.637499 -0.770437
407 0.535911 -0.844261
408 0.425871 -0.904771
409 0.309116 -0.951013
410 0.187485 -0.982256
411 0.0628975 -0.998009
412 -0.0626819 -0.998022
413 -0.187273 -0.982296
414 -0.30891 -0.951079
415 -0.425676 -0.904863
416 -0.535729 -0.844377
417 -0.637332 -0.770574
418 -0.728885 -0.684619
419 -0.808943 -0.587867
420 -0.876244 -0.481845
421 -0.929725 -0.368223
422 -0.968544 -0.248794
423 -0.992089 -0.125442
424 -0.999988 -0.000111268
425 -0.992117 0.125221
426 -0.9686 0.248579
427 -0.929807 0.368016
428 -0.876351 0.48165
429 -0.809074 0.587687
430 -0.729037 0.684457
431 -0.637504 0.770432
432 -0.535916 0.844257
433 -0.425877 0.904768
434 -0.309122 0.95101
435 -0.187491 0.982254
436 -0.062904 0.998008
437 0.0626753 0.998022
438 0.187266 0.982297
439 0.308904 0.951081
440 0.42567 0.904865
441 0.535723 0.84438
442 0.637327 0.770578
443 0.72888 0.684624
444 0.808939 0.587872
445 0.87624 0.48185
446 0.929722 0.368229
447 0.968542 0.2488
448 0.992088 0.125448
449 0.999988 0.000117813
450 0.992117 -0.125215
451 0.968601 -0.248572
452 0.929809 -0.36801
453 0.876353 -0.481644
454 0.809077 -0.587682
455 0.729041 -0.684452
456 0.637508 -0.770427
457 0.535921 -0.844253
458 0.425883 -0.904765
459 0.309128 -0.951007
460 0.187498 -0.982252
461 0.0629104 -0.998007
462 -0.0626687 -0.998022
463 -0.18726 -0.982298
464 -0.308897 -0.951082
465 -0.425663 -0.904867
466 -0.535717 -0.844383
467 -0.637321 -0.770581
468 -0.728875 -0.684628
469 -0.808934 -0.587877
470 -0.876236 -0.481856
471 -0.929719 -0.368235
472 -0.96854 -0.248807
473 -0.992086 -0.125455
474 -0.999987 -0.000124358
475 -0.992117 0.125208
476 -0.968602 0.248566
477 -0.92981 0.368003
478 -0.876356 0.481637
479 -0.80908 0.587676
480 -0.729045 0.684446
481 -0.637513 0.770423
482 -0.535926 0.844249
483 -0.425888 0.904761
484 -0.309134 0.951005
485 -0.187504 0.98225
486 -0.0629169 0.998005
487 0.0626622 0.998021
488 0.187253 0.982298
489 0.308891 0.951083
490 0.425657 0.90487
491 0.535711 0.844386
492 0.637316 0.770585
493 0.72887 0.684632
494 0.80893 0.587882
495 0.876232 0.481861
496 0.929716 0.368241
497 0.968538 0.248813
498 0.992085 0.125461
499 0.999986 0.000130903
