1 0
1 -0.314159
0.901304 -0.628319
0.703912 -0.911472
0.417565 -1.13261
0.0617441 -1.26379
-0.335288 -1.28319
-0.738415 -1.17786
-1.10845 -0.945877
-1.40561 -0.597648
-1.59336 -0.156064
-1.64239 0.344506
-1.53416 0.860478
-1.26383 1.34245
-0.842091 1.73949
-0.295613 2.00405
0.333976 2.09691
0.992741 1.99199
1.61854 1.68011
2.14637 1.17163
2.51445 0.497332
2.67069 -0.292605
2.57876 -1.13163
2.22325 -1.94177
1.61323 -2.64022
0.783778 -3.14704
-0.204893 -3.39327
-1.27092 -3.3289
-2.31672 -2.92963
-3.23709 -2.20181
-3.92881 -1.18484
-4.30104 0.049428
-4.28551 1.40064
-3.84549 2.74697
-2.9825 3.95507
-1.73998 4.89205
-0.203097 5.43868
1.50551 5.50248
3.23417 5.02951
4.81424 4.01347
6.07511 2.50103
6.86083 0.592479
7.04696 -1.56291
6.55596 -3.77678
5.36945 -5.8364
3.53589 -7.52326
1.17239 -8.63409
-1.54009 -9.00241
-4.36828 -8.51857
-7.04447 -7.14624
-9.28953 -4.93315
-10.8393 -2.01476
-11.4723 1.39051
-11.0354 4.99463
-9.46632 8.46152
-6.80806 11.4355
-3.21551 13.5743
1.04898 14.5844
5.63081 14.2549
10.1091 12.4859
14.0317 9.31006
16.9565 4.90187
18.4965 -0.425184
18.3629 -6.23603
16.4038 -12.0049
12.6324 -17.1583
7.24192 -21.1269
0.604706 -23.402
-6.74725 -23.592
-14.1589 -21.4723
-20.9046 -17.0241
-26.2529 -10.4568
-29.538 -2.20916
-30.232 7.07047
-28.0108 16.5681
-22.8057 25.368
-14.8361 32.5326
-4.61572 37.1935
7.06897 38.6436
19.2092 36.4228
30.6518 30.3881
40.1985 20.7585
46.7199 8.1298
49.274 -6.5477
47.217 -22.0276
40.2968 -36.8612
28.7165 -49.5208
13.1591 -58.5424
-5.23256 -62.6765
-24.923 -61.0326
-44.0969 -53.2028
-60.8111 -39.3494
-73.173 -20.245
-79.5332 2.74298
-78.6715 27.7291
-69.9601 52.4444
-53.4842 74.423
-30.1035 91.2256
-1.44415 100.683
30.1863 101.137
61.9593 91.6533
90.753 72.1882
113.432 43.6773
127.153 8.04168
129.68 -31.9047
119.656 -72.6447
96.8345 -110.236
62.2028 -140.657
18.014 -160.199
-32.314 -165.858
-84.4199 -155.706
-133.337 -129.185
-173.921 -87.2963
-201.346 -32.6573
-211.606 30.5974
-201.993 97.0754
-171.496 160.533
-121.063 214.411
-53.7041 252.444
25.6034 269.315
110.211 261.272
192.292 226.648
263.496 166.237
315.721 83.4578
341.94 -15.7288
336.998 -123.152
298.309 -229.024
226.359 -322.74
124.967 -393.853
1.23478 -433.113
-134.832 -433.501
-271.02 -391.142
-393.901 -305.999
-490.033 -182.251
-547.289 -28.3027
-556.18 143.633
-511.057 318.362
-411.04 478.916
-260.584 608.048
-69.5606 689.913
147.182 711.766
370.79 665.527
579.871 549.04
752.357 366.868
867.612 130.508
908.613 -142.06
863.983 -427.509
729.677 -698.937
510.1 -928.172
218.506 -1088.42
-123.433 -1157.07
-486.938 -1118.29
-838.26 -965.317
-1141.52 -701.97
-1362.05 -343.35
-1469.92 84.5518
-1443.36 546.341
-1271.72 999.785
-957.627 1399.31
-518.022 1700.15
16.0971 1862.9
601.343 1857.84
1185 1668.92
1709.31 1296.64
2116.66 759.648
2355.31 94.6795
2385.05 -645.263
2182.34 -1394.55
1744.23 -2080.15
1090.73 -2628.12
265.082 -2970.78
-668.216 -3054.06
-1627.68 -2844.13
-2521.19 -2332.78
-3254.05 -1540.73
-3738.09 -518.437
-3900.96 655.917
-3694.9 1881.44
-3103.82 3042.22
-2148.08 4017.32
-886.003 4692.16
588.083 4970.5
2149.61 4785.75
3653.1 4110.43
4944.43 2962.78
5875.22 1409.44
6318 -436.316
6180.93 -2421.18
5420.3 -4362.97
4049.63 -6065.81
2144 -7338.04
-161.313 -8011.59
-2678.23 -7960.92
-5179.23 -7119.52
-7415.89 -5492.42
-9141.39 -3162.65
-10135 -290.802
-10226.3 2893.19
-9317.4 6105.88
-7399.18 9033.03
-4561.37 11357.6
