1 0
0.951058 -0.308992
0.809035 -0.587738
0.587833 -0.808958
0.309102 -0.951001
0.000123066 -0.999967
-0.308864 -0.951065
-0.587619 -0.809081
-0.808859 -0.587914
-0.950932 -0.309209
-0.999934 -0.000246124
-0.951071 0.308737
-0.809127 0.5875
-0.587994 0.80876
-0.309316 0.950862
-0.000369173 0.999901
0.30861 0.951078
0.587381 0.809172
0.808661 0.588074
0.950793 0.309423
0.999868 0.000492215
0.951084 -0.308483
0.809218 -0.587262
0.588154 -0.808561
0.30953 -0.950723
0.000615248 -0.999835
-0.308355 -0.951091
-0.587143 -0.809263
-0.808462 -0.588234
-0.950654 -0.309637
-0.999802 -0.000738274
-0.951098 0.308228
-0.809309 0.587024
-0.588314 0.808363
-0.309743 0.950584
-0.000861291 0.999769
0.308101 0.951104
0.586905 0.809354
0.808264 0.588394
0.950515 0.30985
0.999736 0.0009843
0.951111 -0.307974
0.8094 -0.586786
0.588474 -0.808165
0.309957 -0.950445
0.0011073 -0.999703
-0.307847 -0.951117
-0.586667 -0.809446
-0.808066 -0.588554
-0.950376 -0.310064
-0.99967 -0.00123029
-0.951124 0.307719
-0.809491 0.586548
-0.588634 0.807967
-0.31017 0.950307
-0.00135328 0.999636
0.307592 0.95113
0.586429 0.809537
0.807868 0.588714
0.950237 0.310277
0.999603 0.00147626
0.951137 -0.307465
0.809582 -0.58631
0.588794 -0.807769
0.310384 -0.950167
0.00159922 -0.99957
-0.307338 -0.951143
-0.586191 -0.809627
-0.80767 -0.588874
-0.950098 -0.31049
-0.999537 -0.00172218
-0.95115 0.307211
-0.809673 0.586072
-0.588954 0.807571
-0.310597 0.950028
-0.00184514 0.999504
0.307083 0.951156
0.585953 0.809718
0.807472 0.589034
0.949959 0.310704
0.999471 0.00196808
0.951163 -0.306956
0.809764 -0.585834
0.589114 -0.807372
0.310811 -0.949889
0.00209102 -0.999437
-0.306829 -0.951169
-0.585715 -0.809809
-0.807273 -0.589194
-0.94982 -0.310917
-0.999404 -0.00221394
-0.951175 0.306702
-0.809855 0.585596
-0.589274 0.807174
-0.311024 0.94975
-0.00233686 0.999371
0.306575 0.951182
0.585477 0.8099
0.807075 0.589354
0.949681 0.31113
0.999338 0.00245977
0.951188 -0.306448
0.809945 -0.585358
0.589434 -0.806976
0.311237 -0.949611
0.00258268 -0.999305
-0.30632 -0.951194
-0.585239 -0.809991
-0.806877 -0.589514
-0.949541 -0.311344
-0.999271 -0.00270557
-0.951201 0.306193
-0.810036 0.58512
-0.589594 0.806778
-0.31145 0.949472
-0.00282846 0.999238
0.306066 0.951207
0.585001 0.810081
0.806678 0.589674
0.949402 0.311557
0.999205 0.00295134
0.951213 -0.305939
0.810126 -0.584882
0.589753 -0.806579
0.311663 -0.949332
0.00307421 -0.999171
-0.305812 -0.95122
-0.584764 -0.810172
-0.80648 -0.589833
-0.949263 -0.31177
-0.999138 -0.00319707
-0.951226 0.305685
-0.810217 0.584645
-0.589913 0.806381
-0.311876 0.949193
-0.00331993 0.999105
0.305557 0.951232
0.584526 0.810262
0.806282 0.589993
0.949123 0.311983
0.999071 0.00344277
0.951238 -0.30543
0.810307 -0.584407
0.590073 -0.806183
0.31209 -0.949054
0.00356561 -0.999038
-0.305303 -0.951245
-0.584288 -0.810353
-0.806083 -0.590152
-0.948984 -0.312196
-0.999005 -0.00368844
-0.951251 0.305176
-0.810398 0.584169
-0.590232 0.805984
-0.312303 0.948914
-0.00381126 0.998971
0.305049 0.951257
0.58405 0.810443
0.805885 0.590312
0.948845 0.312409
0.998938 0.00393408
0.951263 -0.304922
0.810488 -0.583931
0.590391 -0.805786
0.312515 -0.948775
0.00405688 -0.998904
-0.304795 -0.951269
-0.583812 -0.810533
-0.805686 -0.590471
-0.948705 -0.312622
-0.998871 -0.00417968
-0.951276 0.304668
-0.810578 0.583693
-0.590551 0.805587
-0.312728 0.948635
-0.00430247 0.998837
0.30454 0.951282
0.583574 0.810623
0.805488 0.59063
0.948566 0.312835
0.998804 0.00442525
0.951288 -0.304413
0.810669 -0.583455
0.59071 -0.805389
0.312941 -0.948496
0.00454802 -0.998771
-0.304286 -0.951294
-0.583336 -0.810714
-0.805289 -0.59079
-0.948426 -0.313048
-0.998737 -0.00467079
-0.9513 0.304159
-0.810759 0.583217
-0.590869 0.80519
-0.313154 0.948356
-0.00479354 0.998703
0.304032 0.951306
0.583098 0.810804
0.805091 0.590949
0.948286 0.31326
0.99867 0.00491629
