0.0499987 3.99969
0.0999896 3.99875
0.149965 3.99719
0.199917 3.995
0.249837 3.99219
0.299719 3.98876
0.349554 3.9847
0.399334 3.98002
0.449051 3.97471
0.498699 3.96879
0.548269 3.96225
0.597753 3.95508
0.647143 3.9473
0.696433 3.93891
0.745613 3.92989
0.794677 3.92027
0.843617 3.91003
0.892425 3.89918
0.941094 3.88772
0.989616 3.87565
1.03798 3.86298
1.08619 3.8497
1.13422 3.83582
1.18208 3.82135
1.22975 3.80627
1.27724 3.7906
1.32452 3.77434
1.37159 3.75749
1.41845 3.74005
1.46509 3.72203
1.5115 3.70343
1.55767 3.68424
1.6036 3.66449
1.64928 3.64415
1.69471 3.62325
1.73986 3.60179
1.78475 3.57976
1.82935 3.55717
1.87367 3.53403
1.9177 3.51033
1.96143 3.48609
2.00485 3.4613
2.04796 3.43597
2.09075 3.4101
2.13321 3.3837
2.17534 3.35677
2.21713 3.32932
2.25857 3.30134
2.29966 3.27285
2.34039 3.24385
2.38075 3.21434
2.42075 3.18434
2.46036 3.15383
2.49959 3.12283
2.53843 3.09134
2.57687 3.05937
2.61491 3.02692
2.65254 2.994
2.68976 2.96061
2.72656 2.92676
2.76293 2.89245
2.79886 2.85768
2.83437 2.82248
2.86942 2.78683
2.90403 2.75074
2.93819 2.71423
2.97189 2.67729
3.00512 2.63993
3.03789 2.60216
3.07017 2.56399
3.10198 2.52541
3.13331 2.48644
3.16414 2.44708
3.19448 2.40734
3.22432 2.36722
3.25366 2.32673
3.28249 2.28588
3.31081 2.24467
3.33861 2.20311
3.36588 2.16121
3.39264 2.11897
3.41886 2.0764
3.44454 2.0335
3.46969 1.99028
3.4943 1.94676
3.51836 1.90293
3.54187 1.8588
3.56483 1.81438
3.58723 1.76968
3.60907 1.72471
3.63035 1.67946
3.65106 1.63395
3.67119 1.58819
3.69076 1.54217
3.70975 1.49592
3.72816 1.44943
3.74598 1.40272
3.76322 1.35578
3.77988 1.30864
3.79594 1.26129
3.81141 1.21374
3.82628 1.16601
3.84056 1.11809
3.85423 1.07
3.86731 1.02174
3.87978 0.973315
3.89164 0.924743
3.90289 0.876027
3.91354 0.827173
3.92357 0.778191
3.93299 0.729087
3.9418 0.679869
3.94999 0.630544
3.95756 0.581121
3.96452 0.531608
3.97085 0.482011
3.97657 0.432339
3.98166 0.382599
3.98613 0.3328
3.98998 0.282949
3.9932 0.233053
3.99581 0.183121
3.99778 0.133161
3.99914 0.0831793
3.99986 0.0331849
3.99996 -0.0168146
3.99944 -0.0668116
3.99829 -0.116798
3.99652 -0.166766
3.99413 -0.216709
3.9911 -0.266617
3.98746 -0.316484
3.98319 -0.366301
3.9783 -0.416061
3.97279 -0.465756
3.96666 -0.515378
3.95991 -0.56492
3.95254 -0.614373
3.94455 -0.663731
3.93594 -0.712984
3.92672 -0.762127
3.91689 -0.81115
3.90645 -0.860046
3.89539 -0.908808
3.88373 -0.957428
3.87146 -1.0059
3.85858 -1.05421
3.8451 -1.10236
3.83102 -1.15034
3.81634 -1.19813
3.80107 -1.24574
3.7852 -1.29316
3.76874 -1.34037
3.75169 -1.38737
3.73406 -1.43416
3.71584 -1.48072
3.69704 -1.52705
3.67766 -1.57315
3.65771 -1.61899
3.63719 -1.66459
3.6161 -1.70992
3.59444 -1.75499
3.57223 -1.79978
3.54945 -1.84429
3.52612 -1.88851
3.50224 -1.93244
3.47781 -1.97607
3.45284 -2.01938
3.42733 -2.06239
3.40128 -2.10507
3.3747 -2.14742
3.3476 -2.18943
3.31997 -2.2311
3.29182 -2.27243
3.26316 -2.3134
3.23399 -2.354
3.20431 -2.39424
3.17413 -2.43411
3.14346 -2.4736
3.11229 -2.51269
3.08064 -2.5514
3.04851 -2.58971
3.0159 -2.62761
2.98282 -2.6651
2.94927 -2.70218
2.91527 -2.73883
2.88081 -2.77506
2.84589 -2.81085
2.81054 -2.84621
2.77474 -2.88111
2.73851 -2.91557
2.70185 -2.94957
2.66477 -2.98312
2.62728 -3.01619
2.58937 -3.0488
2.55106 -3.08093
2.51235 -3.11257
2.47325 -3.14373
2.43376 -3.1744
2.39389 -3.20457
2.35365 -3.23425
2.31303 -3.26341
2.27206 -3.29207
2.23073 -3.32021
2.18906 -3.34784
2.14704 -3.37494
2.10469 -3.40151
2.06201 -3.42756
2.019 -3.45306
1.97568 -3.47803
1.93205 -3.50245
1.88812 -3.52633
1.8439 -3.54965
1.79938 -3.57242
1.75459 -3.59464
1.70952 -3.61629
1.66418 -3.63737
1.61859 -3.65789
1.57274 -3.67784
1.52664 -3.69721
1.48031 -3.716
1.43375 -3.73422
1.38696 -3.75185
1.33995 -3.76889
1.29274 -3.78534
1.24532 -3.80121
1.19771 -3.81648
1.14991 -3.83115
1.10193 -3.84522
1.05378 -3.8587
1.00547 -3.87157
0.956997 -3.88383
0.908376 -3.89549
0.859613 -3.90654
0.810715 -3.91698
0.761691 -3.92681
0.712547 -3.93602
0.663293 -3.94462
0.613934 -3.9526
0.56448 -3.95997
0.514938 -3.96672
0.465315 -3.97284
0.415619 -3.97835
0.365859 -3.98323
0.316041 -3.9875
0.266174 -3.99113
0.216265 -3.99415
0.166323 -3.99654
0.116354 -3.99831
0.0663676 -3.99945
0.0163706 -3.99997
-0.033629 -3.99986
-0.0836233 -3.99913
-0.133605 -3.99777
-0.183565 -3.99579
-0.233497 -3.99318
-0.283392 -3.98995
-0.333243 -3.98609
-0.383042 -3.98162
-0.432781 -3.97652
-0.482452 -3.9708
-0.532048 -3.96446
-0.581561 -3.9575
-0.630983 -3.94992
-0.680306 -3.94172
-0.729523 -3.93291
-0.778626 -3.92349
-0.827608 -3.91345
-0.87646 -3.9028
-0.925175 -3.89154
-0.973746 -3.87967
-1.02216 -3.86719
-1.07042 -3.85411
-1.11851 -3.84043
-1.16643 -3.82615
-1.21417 -3.81127
-1.26171 -3.7958
-1.30906 -3.77973
-1.3562 -3.76307
-1.40313 -3.74583
-1.44984 -3.728
-1.49633 -3.70958
-1.54258 -3.69059
-1.58859 -3.67102
-1.63436 -3.65087
-1.67986 -3.63016
-1.72511 -3.60888
-1.77008 -3.58703
-1.81478 -3.56463
-1.8592 -3.54167
-1.90332 -3.51815
-1.94715 -3.49408
-1.99067 -3.46947
-2.03388 -3.44432
-2.07678 -3.41863
-2.11934 -3.3924
-2.16158 -3.36564
-2.20348 -3.33836
-2.24504 -3.31056
-2.28625 -3.28224
-2.32709 -3.2534
-2.36758 -3.22406
-2.40769 -3.19422
-2.44743 -3.16387
-2.48679 -3.13303
-2.52576 -3.1017
-2.56433 -3.06989
-2.6025 -3.0376
-2.64027 -3.00483
-2.67762 -2.97159
-2.71455 -2.93789
-2.75106 -2.90373
-2.78715 -2.86911
-2.82279 -2.83405
-2.85799 -2.79855
-2.89275 -2.7626
-2.92706 -2.72623
-2.96091 -2.68943
-2.99429 -2.65221
-3.02721 -2.61457
-3.05965 -2.57653
-3.09162 -2.53809
-3.12311 -2.49924
-3.1541 -2.46001
-3.1846 -2.42039
-3.21461 -2.3804
-3.24411 -2.34003
-3.27311 -2.2993
-3.30159 -2.2582
-3.32956 -2.21676
-3.35701 -2.17497
-3.38393 -2.13284
-3.41033 -2.09037
-3.43619 -2.04758
-3.46152 -2.00447
-3.4863 -1.96104
-3.51054 -1.91731
-3.53423 -1.87328
-3.55737 -1.82896
-3.57996 -1.78435
-3.60198 -1.73946
-3.62344 -1.6943
-3.64434 -1.64888
-3.66466 -1.6032
-3.68442 -1.55726
-3.70359 -1.51109
-3.72219 -1.46468
-3.74021 -1.41804
-3.75764 -1.37117
