10 2.74158
20 2.74158
40 2.84158
80 2.94158
160 3.01658
320 3.07908
640 3.10408
1280 3.12283
2560 3.13221
5120 3.13611
10240 3.13846
20480 3.13982
40960 3.14061
81920 3.14105
163840 3.14129
327680 3.14142
655360 3.1415
1310720 3.14154
2621440 3.14156
5242880 3.14157
10485760 3.14158
20971520 3.14158
41943040 3.14158
83886080 3.14158
167772160 3.14158
335544320 3.14158
671088640 3.14158
1342177280 3.14158
2684354560 3.14158
1073741824 3.14158
2147483648 3.14158
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
0 inf
