1 0.0856536
1.25893 0.0550522
1.58489 0.0351428
1.99526 0.0223372
2.51189 0.0141594
3.16228 0.00896012
3.98107 0.0056639
5.01187 0.00357784
6.30957 0.00225912
7.94328 0.00142607
10 0.000900054
12.5893 0.000568
15.8489 0.000358426
19.9526 0.000226168
25.1189 0.000142709
31.6228 9.00459e-05
39.8107 5.68162e-05
50.1187 3.5849e-05
63.0957 2.26193e-05
79.4328 1.42719e-05
100 9.00499e-06
125.893 5.68178e-06
158.489 3.58496e-06
199.526 2.26196e-06
251.189 1.4272e-06
316.228 9.00503e-07
398.107 5.68179e-07
501.187 3.58497e-07
630.957 2.26196e-07
794.328 1.4272e-07
