0 1 0 0
0.01 1 4.999875002e-05 5.000125002e-05
0.02 0.9999 9.998000133e-05 9.999999933e-05
0.03 0.99970002 0.0001499187652 0.0001499862438
0.04 0.99940011 0.0001997900793 0.0001999499753
0.05 0.99900035 0.0002495690254 0.0002498811818
0.06 0.9985008498 0.0002992307466 0.000299769847
0.07 0.9979017493 0.0003487504647 0.0003496059509
0.08 0.997203218 0.0003981034976 0.0003993794693
0.09 0.9964054555 0.0004472652767 0.0004490803742
0.1 0.9955086906 0.0004962113636 0.0004986986335
0.11 0.9945131819 0.0005449174675 0.000548224211
0.12 0.9934192174 0.0005933594619 0.0005976470669
0.13 0.9922271143 0.0006415134013 0.000646957157
0.14 0.9909372191 0.000689355538 0.0006961444336
0.15 0.9895499069 0.0007368623384 0.0007451988446
0.16 0.9880655821 0.0007840104989 0.0007941103343
0.17 0.9864846772 0.0008307769625 0.000842868843
0.18 0.9848076532 0.0008771389342 0.0008914643071
0.19 0.9830349994 0.0009230738965 0.0009398866591
0.2 0.9811672329 0.0009685596252 0.0009881258275
0.21 0.9792048985 0.001013574204 0.001036171737
0.22 0.9771485682 0.001058096039 0.001084014309
0.23 0.9749988413 0.001102103874 0.001131643461
0.24 0.972756344 0.001145576805 0.001179049105
0.25 0.9704217288 0.001188494292 0.001226221151
0.26 0.9679956744 0.001230836176 0.001273149505
0.27 0.9654788857 0.001272582687 0.00131982407
0.28 0.9628720927 0.001313714464 0.001366234743
0.29 0.9601760508 0.00135421256 0.001412371419
0.3 0.9573915403 0.001394058462 0.001458223989
0.31 0.9545193657 0.001433234094 0.001503782341
0.32 0.9515603556 0.001471721838 0.001549036359
0.33 0.9485153625 0.001509504535 0.001593975922
0.34 0.9453852618 0.001546565506 0.001638590907
0.35 0.9421709519 0.001582888552 0.001682871188
0.36 0.9388733536 0.001618457972 0.001726806634
0.37 0.9354934095 0.001653258568 0.001770387112
0.38 0.9320320839 0.001687275655 0.001813602483
0.39 0.928490362 0.00172049507 0.001856442609
0.4 0.9248692496 0.001752903179 0.001898897345
0.41 0.9211697726 0.001784486886 0.001940956543
0.42 0.9173929765 0.001815233638 0.001982610054
0.43 0.913539926 0.001845131434 0.002023847723
0.44 0.9096117043 0.00187416883 0.002064659394
0.45 0.9056094128 0.001902334945 0.002105034907
0.46 0.9015341705 0.001929619465 0.002144964099
0.47 0.8973871133 0.001956012651 0.002184436803
0.48 0.8931693938 0.001981505339 0.002223442851
0.49 0.8888821808 0.002006088949 0.00226197207
0.5 0.8845266581 0.002029755483 0.002300014285
0.51 0.8801040248 0.00205249753 0.002337559319
0.52 0.8756154943 0.002074308272 0.002374596991
0.53 0.8710622937 0.002095181478 0.002411117117
0.54 0.8664456635 0.002115111514 0.002447109511
0.55 0.8617668569 0.002134093339 0.002482563984
0.56 0.8570271392 0.002152122503 0.002517470345
0.57 0.8522277872 0.002169195156 0.002551818399
0.58 0.8473700889 0.002185308037 0.002585597951
0.59 0.8424553423 0.002200458482 0.0026187988
0.6 0.8374848558 0.002214644414 0.002651410746
0.61 0.8324599467 0.002227864351 0.002683423585
0.62 0.827381941 0.002240117393 0.002714827111
0.63 0.822252173 0.002251403228 0.002745611115
0.64 0.8170719843 0.002261722123 0.002775765387
0.65 0.8118427236 0.002271074924 0.002805279716
