0 1 0 0
0.5 1 0.1175030974 0.1331484531
1 0.75 0.1434693403 0.236540953
1.5 0.375 0.05034753264 0.1550813183
2 0.09375 0.04158528324 0.3072759907
2.5 0 0.04393693362 1
3 0 0.01110899654 1
