1 0.301169
1.25893 0.261943
1.58489 0.221632
1.99526 0.184153
2.51189 0.151138
3.16228 0.122983
3.98107 0.0994656
5.01187 0.0800918
6.30957 0.0642835
7.94328 0.0514715
10 0.0411384
12.5893 0.0328346
15.8489 0.0261794
19.9526 0.0208561
25.1189 0.0166049
31.6228 0.0132137
39.8107 0.010511
50.1187 0.00835865
63.0957 0.00664545
79.4328 0.0052824
100 0.00419831
125.893 0.00333632
158.489 0.00265107
199.526 0.00210641
251.189 0.00167355
316.228 0.00132958
398.107 0.00105627
501.187 0.000839119
630.957 0.000666594
794.328 0.000529532
