1 0.0159866
1.25893 0.00665075
1.58489 0.00272222
1.99526 0.00110287
2.51189 0.000443935
3.16228 0.000177969
3.98107 7.11628e-05
5.01187 2.84091e-05
6.30957 1.13297e-05
7.94328 4.5154e-06
10 1.79886e-06
12.5893 7.16456e-07
15.8489 2.85305e-07
19.9526 1.13602e-07
25.1189 4.52307e-08
31.6228 1.80079e-08
39.8107 7.1694e-09
50.1187 2.85427e-09
63.0957 1.13633e-09
79.4328 4.52384e-10
100 1.80097e-10
125.893 7.17003e-11
158.489 2.85453e-11
199.526 1.13605e-11
251.189 4.52538e-12
316.228 1.80722e-12
398.107 6.6902e-13
501.187 2.911e-13
630.957 9.67004e-14
794.328 5.92859e-14
